Fecha,Ciudad,Sistema,Pasajeros/dia,Variación Transmilenio,Pasajeros día típico laboral,Pasajeros día sábado,Pasajeros día festivo,DíaSemana
07/08/2020,Bucaramanga,METROLINEA,5432,"-0,837140973",106154,70267,33354,5
07/08/2020,Medellin,SITVA,169353,"-0,783141833",1901978,1498727,780939,5
07/08/2020,Pereira,MEGABUS,22316,"-0,573111944",128221,100186,52276,5
08/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,950831,"-0,653950956",3944298,2747677,1238445,6
08/08/2020,Bogotá y Soacha,TRONCAL,502217,"-0,710539421",2517676,1735010,733439,6
08/08/2020,Bogotá y Soacha,ZONAL Y DUAL,448614,"-0,556997513",1426622,1012667,505006,6
08/08/2020,Cartagena,TRANSCARIBE,13926,"-0,8734",140000,95430,45203,6
08/08/2020,Barranquilla,TRANSMETRO,30295,"-0,724590909",144276,110000,52000,6
08/08/2020,Bucaramanga,METROLINEA,21415,"-0,695233894",106154,70267,33354,6
08/08/2020,Medellin,SITVA,240346,"-0,839633235",1901978,1498727,780939,6
08/08/2020,Pereira,MEGABUS,45366,"-0,547182241",128221,100186,52276,6
09/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,459941,"-0,628614109",3944298,2747677,1238445,7
09/08/2020,Bogotá y Soacha,TRONCAL,232367,"-0,68318156",2517676,1735010,733439,7
09/08/2020,Bogotá y Soacha,ZONAL Y DUAL,227574,"-0,54936377",1426622,1012667,505006,7
09/08/2020,Cartagena,TRANSCARIBE,4728,"-0,895405172",140000,95430,45203,7
09/08/2020,Barranquilla,TRANSMETRO,13272,"-0,744769231",144276,110000,52000,7
09/08/2020,Bucaramanga,METROLINEA,4844,"-0,854770043",106154,70267,33354,7
09/08/2020,Medellin,SITVA,109453,"-0,859844367",1901978,1498727,780939,7
09/08/2020,Pereira,MEGABUS,22029,"-0,578602035",128221,100186,52276,7
10/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1254384,"-0,689311732",3944298,2747677,1238445,1
10/08/2020,Bogotá y Soacha,TRONCAL,666482,"-0,739298736",2517676,1735010,733439,1
10/08/2020,Bogotá y Soacha,ZONAL Y DUAL,587902,"-0,603020786",1426622,1012667,505006,1
10/08/2020,Cartagena,TRANSCARIBE,22811,"-0,837064286",140000,95430,45203,1
10/08/2020,Barranquilla,TRANSMETRO,38414,"-0,73374643",144276,110000,52000,1
10/08/2020,Bucaramanga,METROLINEA,31078,"-0,707236656",106154,70267,33354,1
10/08/2020,Medellin,SITVA,676614,"-0,644257715",1901978,1498727,780939,1
10/08/2020,Pereira,MEGABUS,50703,"-0,604565555",128221,100186,52276,1
11/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1271087,"-0,6851747",3944298,2747677,1238445,2
11/08/2020,Bogotá y Soacha,TRONCAL,670996,"-0,737533038",2517676,1735010,733439,2
11/08/2020,Bogotá y Soacha,ZONAL Y DUAL,600091,"-0,594790197",1426622,1012667,505006,2
11/08/2020,Cartagena,TRANSCARIBE,23519,"-0,832007143",140000,95430,45203,2
11/08/2020,Barranquilla,TRANSMETRO,40631,"-0,718380049",144276,110000,52000,2
11/08/2020,Bucaramanga,METROLINEA,22404,"-0,788948132",106154,70267,33354,2
11/08/2020,Medellin,SITVA,669860,"-0,647808755",1901978,1498727,780939,2
11/08/2020,Pereira,MEGABUS,49397,"-0,614751094",128221,100186,52276,2
12/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1253466,"-0,689539104",3944298,2747677,1238445,3
12/08/2020,Bogotá y Soacha,TRONCAL,662588,"-0,740821914",2517676,1735010,733439,3
12/08/2020,Bogotá y Soacha,ZONAL Y DUAL,590878,"-0,60101125",1426622,1012667,505006,3
12/08/2020,Cartagena,TRANSCARIBE,23377,"-0,833021429",140000,95430,45203,3
12/08/2020,Barranquilla,TRANSMETRO,39178,"-0,728451024",144276,110000,52000,3
12/08/2020,Bucaramanga,METROLINEA,27218,"-0,743598922",106154,70267,33354,3
12/08/2020,Medellin,SITVA,672705,"-0,646312944",1901978,1498727,780939,3
12/08/2020,Pereira,MEGABUS,49855,"-0,611179136",128221,100186,52276,3
13/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1262844,"-0,687216342",3944298,2747677,1238445,4
13/08/2020,Bogotá y Soacha,TRONCAL,665973,"-0,739497836",2517676,1735010,733439,4
13/08/2020,Bogotá y Soacha,ZONAL Y DUAL,596871,"-0,596964493",1426622,1012667,505006,4
13/08/2020,Cartagena,TRANSCARIBE,22712,"-0,837771429",140000,95430,45203,4
13/08/2020,Barranquilla,TRANSMETRO,39094,"-0,729033242",144276,110000,52000,4
13/08/2020,Bucaramanga,METROLINEA,27469,"-0,741234433",106154,70267,33354,4
13/08/2020,Medellin,SITVA,676107,"-0,644524279",1901978,1498727,780939,4
13/08/2020,Pereira,MEGABUS,49183,"-0,616420087",128221,100186,52276,4
14/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1291973,"-0,680001615",3944298,2747677,1238445,5
14/08/2020,Bogotá y Soacha,TRONCAL,685328,"-0,73192693",2517676,1735010,733439,5
14/08/2020,Bogotá y Soacha,ZONAL Y DUAL,606645,"-0,590364627",1426622,1012667,505006,5
14/08/2020,Cartagena,TRANSCARIBE,24181,"-0,827278571",140000,95430,45203,5
14/08/2020,Barranquilla,TRANSMETRO,39771,"-0,724340847",144276,110000,52000,5
14/08/2020,Bucaramanga,METROLINEA,28107,"-0,735224297",106154,70267,33354,5
14/08/2020,Medellin,SITVA,669147,"-0,648183628",1901978,1498727,780939,5
14/08/2020,Pereira,MEGABUS,50862,"-0,603325508",128221,100186,52276,5
15/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1126730,"-0,589933606",3944298,2747677,1238445,6
15/08/2020,Bogotá y Soacha,TRONCAL,609317,"-0,64881067",2517676,1735010,733439,6
15/08/2020,Bogotá y Soacha,ZONAL Y DUAL,517413,"-0,489059089",1426622,1012667,505006,6
15/08/2020,Cartagena,TRANSCARIBE,16988,"-0,845563636",140000,95430,45203,6
15/08/2020,Barranquilla,TRANSMETRO,34750,"-0,684090909",144276,110000,52000,6
15/08/2020,Bucaramanga,METROLINEA,22472,"-0,68019127",106154,70267,33354,6
15/08/2020,Medellin,SITVA,331914,"-0,778536051",1901978,1498727,780939,6
15/08/2020,Pereira,MEGABUS,46120,"-0,539656239",128221,100186,52276,6
16/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,488116,"-0,605863805",3944298,2747677,1238445,7
16/08/2020,Bogotá y Soacha,TRONCAL,247405,"-0,66267815",2517676,1735010,733439,7
16/08/2020,Bogotá y Soacha,ZONAL Y DUAL,240711,"-0,523350218",1426622,1012667,505006,7
16/08/2020,Cartagena,TRANSCARIBE,5390,"-0,880760127",140000,95430,45203,7
16/08/2020,Barranquilla,TRANSMETRO,16462,"-0,683423077",144276,110000,52000,7
16/08/2020,Bucaramanga,METROLINEA,4995,"-0,850242849",106154,70267,33354,7
16/08/2020,Medellin,SITVA,120846,"-0,845255519",1901978,1498727,780939,7
16/08/2020,Pereira,MEGABUS,24361,"-0,533992654",128221,100186,52276,7
17/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,509235,"-0,588810969",3944298,2747677,1238445,1
17/08/2020,Bogotá y Soacha,TRONCAL,251431,"-0,657188941",2517676,1735010,733439,1
17/08/2020,Bogotá y Soacha,ZONAL Y DUAL,257804,"-0,489503095",1426622,1012667,505006,1
17/08/2020,Cartagena,TRANSCARIBE,6085,"-0,865385041",140000,95430,45203,1
17/08/2020,Barranquilla,TRANSMETRO,17067,"-0,671788462",144276,110000,52000,1
17/08/2020,Bucaramanga,METROLINEA,5460,"-0,836301493",106154,70267,33354,1
17/08/2020,Medellin,SITVA,142823,"-0,817113757",1901978,1498727,780939,1
17/08/2020,Pereira,MEGABUS,24848,"-0,524676716",128221,100186,52276,1
18/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1277802,"-0,683511516",3944298,2747677,1238445,2
18/08/2020,Bogotá y Soacha,TRONCAL,671227,"-0,73744268",2517676,1735010,733439,2
18/08/2020,Bogotá y Soacha,ZONAL Y DUAL,606575,"-0,590411894",1426622,1012667,505006,2
18/08/2020,Cartagena,TRANSCARIBE,25724,"-0,816257143",140000,95430,45203,2
18/08/2020,Barranquilla,TRANSMETRO,41686,"-0,711067676",144276,110000,52000,2
18/08/2020,Bucaramanga,METROLINEA,29971,"-0,717664902",106154,70267,33354,2
18/08/2020,Medellin,SITVA,672325,"-0,646512736",1901978,1498727,780939,2
18/08/2020,Pereira,MEGABUS,52940,"-0,587119115",128221,100186,52276,2
19/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1263106,"-0,68715145",3944298,2747677,1238445,3
19/08/2020,Bogotá y Soacha,TRONCAL,662197,"-0,740974857",2517676,1735010,733439,3
19/08/2020,Bogotá y Soacha,ZONAL Y DUAL,600909,"-0,594237845",1426622,1012667,505006,3
19/08/2020,Cartagena,TRANSCARIBE,24978,"-0,821585714",140000,95430,45203,3
19/08/2020,Barranquilla,TRANSMETRO,39528,"-0,726025119",144276,110000,52000,3
19/08/2020,Bucaramanga,METROLINEA,28003,"-0,736204006",106154,70267,33354,3
19/08/2020,Medellin,SITVA,695500,"-0,634328052",1901978,1498727,780939,3
19/08/2020,Pereira,MEGABUS,52305,"-0,592071502",128221,100186,52276,3
20/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1263126,"-0,687146496",3944298,2747677,1238445,4
20/08/2020,Bogotá y Soacha,TRONCAL,660672,"-0,741571377",2517676,1735010,733439,4
20/08/2020,Bogotá y Soacha,ZONAL Y DUAL,602454,"-0,593194588",1426622,1012667,505006,4
20/08/2020,Cartagena,TRANSCARIBE,25288,"-0,819371429",140000,95430,45203,4
20/08/2020,Barranquilla,TRANSMETRO,39200,"-0,728298539",144276,110000,52000,4
20/08/2020,Bucaramanga,METROLINEA,26919,"-0,746415585",106154,70267,33354,4
20/08/2020,Medellin,SITVA,699846,"-0,632043063",1901978,1498727,780939,4
20/08/2020,Pereira,MEGABUS,51807,"-0,595955421",128221,100186,52276,4
21/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1293445,"-0,679637027",3944298,2747677,1238445,5
21/08/2020,Bogotá y Soacha,TRONCAL,681476,"-0,733433679",2517676,1735010,733439,5
21/08/2020,Bogotá y Soacha,ZONAL Y DUAL,611969,"-0,58676961",1426622,1012667,505006,5
21/08/2020,Cartagena,TRANSCARIBE,26550,"-0,810357143",140000,95430,45203,5
21/08/2020,Barranquilla,TRANSMETRO,41585,"-0,711767723",144276,110000,52000,5
21/08/2020,Bucaramanga,METROLINEA,28287,"-0,733528647",106154,70267,33354,5
21/08/2020,Medellin,SITVA,695762,"-0,634190301",1901978,1498727,780939,5
21/08/2020,Pereira,MEGABUS,53211,"-0,585005576",128221,100186,52276,5
22/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,546023,"-0,62",3944298,2747677,1238445,6
22/08/2020,Bogotá y Soacha,TRONCAL,55096,"-0,68",2517676,1735010,733439,6
22/08/2020,Bogotá y Soacha,ZONAL Y DUAL,490927,"-0,515213787",1426622,1012667,505006,6
22/08/2020,Cartagena,TRANSCARIBE,18083,"-0,835609091",140000,95430,45203,6
22/08/2020,Barranquilla,TRANSMETRO,33684,"-0,693781818",144276,110000,52000,6
22/08/2020,Bucaramanga,METROLINEA,22547,"-0,679123913",106154,70267,33354,6
22/08/2020,Medellin,SITVA,338074,"-0,774425896",1901978,1498727,780939,6
22/08/2020,Pereira,MEGABUS,45989,"-0,540963807",128221,100186,52276,6
23/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,481502,"-0,611204373",3944298,2747677,1238445,7
23/08/2020,Bogotá y Soacha,TRONCAL,243474,"-0,668037833",2517676,1735010,733439,7
23/08/2020,Bogotá y Soacha,ZONAL Y DUAL,238028,"-0,528663026",1426622,1012667,505006,7
23/08/2020,Cartagena,TRANSCARIBE,5353,"-0,881578656",140000,95430,45203,7
23/08/2020,Barranquilla,TRANSMETRO,16163,"-0,689173077",144276,110000,52000,7
23/08/2020,Bucaramanga,METROLINEA,5295,"-0,841248426",106154,70267,33354,7
23/08/2020,Medellin,SITVA,205854,"-0,736401947",1901978,1498727,780939,7
23/08/2020,Pereira,MEGABUS,22014,"-0,578888974",128221,100186,52276,7
24/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1235727,"-0,693932734",3944298,2747677,1238445,1
24/08/2020,Bogotá y Soacha,TRONCAL,625876,"-0,755182189",2517676,1735010,733439,1
24/08/2020,Bogotá y Soacha,ZONAL Y DUAL,609851,"-0,588199784",1426622,1012667,505006,1
24/08/2020,Cartagena,TRANSCARIBE,25077,"-0,820878571",140000,95430,45203,1
24/08/2020,Barranquilla,TRANSMETRO,39648,"-0,725193379",144276,110000,52000,1
24/08/2020,Bucaramanga,METROLINEA,28721,"-0,729440247",106154,70267,33354,1
24/08/2020,Medellin,SITVA,687430,"-0,638571003",1901978,1498727,780939,1
24/08/2020,Pereira,MEGABUS,50809,"-0,603738857",128221,100186,52276,1
25/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1301600,"-0,677617181",3944298,2747677,1238445,2
25/08/2020,Bogotá y Soacha,TRONCAL,682113,"-0,73318451",2517676,1735010,733439,2
25/08/2020,Bogotá y Soacha,ZONAL Y DUAL,619487,"-0,581693101",1426622,1012667,505006,2
25/08/2020,Cartagena,TRANSCARIBE,25565,"-0,817392857",140000,95430,45203,2
25/08/2020,Barranquilla,TRANSMETRO,41193,"-0,714484738",144276,110000,52000,2
25/08/2020,Bucaramanga,METROLINEA,29715,"-0,720076493",106154,70267,33354,2
25/08/2020,Medellin,SITVA,698781,"-0,632603006",1901978,1498727,780939,2
25/08/2020,Pereira,MEGABUS,49911,"-0,61074239",128221,100186,52276,2
26/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1297665,"-0,678591809",3944298,2747677,1238445,3
26/08/2020,Bogotá y Soacha,TRONCAL,679046,"-0,734384198",2517676,1735010,733439,3
26/08/2020,Bogotá y Soacha,ZONAL Y DUAL,618619,"-0,582279216",1426622,1012667,505006,3
26/08/2020,Cartagena,TRANSCARIBE,25955,"-0,814607143",140000,95430,45203,3
26/08/2020,Barranquilla,TRANSMETRO,40579,"-0,71874047",144276,110000,52000,3
26/08/2020,Bucaramanga,METROLINEA,30185,"-0,715648963",106154,70267,33354,3
26/08/2020,Medellin,SITVA,701171,"-0,631346419",1901978,1498727,780939,3
26/08/2020,Pereira,MEGABUS,49666,"-0,612653154",128221,100186,52276,3
27/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1333683,"-0,669670801",3944298,2747677,1238445,4
27/08/2020,Bogotá y Soacha,TRONCAL,710584,"-0,722047786",2517676,1735010,733439,4
27/08/2020,Bogotá y Soacha,ZONAL Y DUAL,623099,"-0,579254108",1426622,1012667,505006,4
27/08/2020,Cartagena,TRANSCARIBE,26635,"-0,80975",140000,95430,45203,4
27/08/2020,Barranquilla,TRANSMETRO,38098,"-0,735936677",144276,110000,52000,4
27/08/2020,Bucaramanga,METROLINEA,29440,"-0,722667069",106154,70267,33354,4
27/08/2020,Medellin,SITVA,704383,"-0,629657651",1901978,1498727,780939,4
27/08/2020,Pereira,MEGABUS,50211,"-0,60840268",128221,100186,52276,4
28/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1401705,"-0,65282298",3944298,2747677,1238445,5
28/08/2020,Bogotá y Soacha,TRONCAL,753375,"-0,705309648",2517676,1735010,733439,5
28/08/2020,Bogotá y Soacha,ZONAL Y DUAL,648330,"-0,562216945",1426622,1012667,505006,5
28/08/2020,Cartagena,TRANSCARIBE,27348,"-0,804657143",140000,95430,45203,5
28/08/2020,Barranquilla,TRANSMETRO,41362,"-0,713313372",144276,110000,52000,5
28/08/2020,Bucaramanga,METROLINEA,26172,"-0,753452531",106154,70267,33354,5
28/08/2020,Medellin,SITVA,717901,"-0,622550313",1901978,1498727,780939,5
28/08/2020,Pereira,MEGABUS,51209,"-0,600619243",128221,100186,52276,5
29/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1175570,"-0,572158591",3944298,2747677,1238445,6
29/08/2020,Bogotá y Soacha,TRONCAL,646169,"-0,627570446",2517676,1735010,733439,6
29/08/2020,Bogotá y Soacha,ZONAL Y DUAL,529401,"-0,477221041",1426622,1012667,505006,6
29/08/2020,Cartagena,TRANSCARIBE,19306,"-0,824490909",140000,95430,45203,6
29/08/2020,Barranquilla,TRANSMETRO,35966,"-0,673036364",144276,110000,52000,6
29/08/2020,Bucaramanga,METROLINEA,23754,"-0,661946575",106154,70267,33354,6
29/08/2020,Medellin,SITVA,574955,"-0,616371094",1901978,1498727,780939,6
29/08/2020,Pereira,MEGABUS,47639,"-0,52449444",128221,100186,52276,6
30/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,564861,"-0,543894965",3944298,2747677,1238445,7
30/08/2020,Bogotá y Soacha,TRONCAL,301115,"-0,589447793",2517676,1735010,733439,7
30/08/2020,Bogotá y Soacha,ZONAL Y DUAL,263746,"-0,477736898",1426622,1012667,505006,7
30/08/2020,Cartagena,TRANSCARIBE,6510,"-0,85598301",140000,95430,45203,7
30/08/2020,Barranquilla,TRANSMETRO,17920,"-0,655384615",144276,110000,52000,7
30/08/2020,Bucaramanga,METROLINEA,5722,"-0,828446363",106154,70267,33354,7
30/08/2020,Medellin,SITVA,207425,"-0,734390266",1901978,1498727,780939,7
30/08/2020,Pereira,MEGABUS,24860,"-0,524447165",128221,100186,52276,7
31/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1372528,"-0,660049596",3944298,2747677,1238445,1
31/08/2020,Bogotá y Soacha,TRONCAL,742990,"-0,709371847",2517676,1735010,733439,1
31/08/2020,Bogotá y Soacha,ZONAL Y DUAL,629538,"-0,574906191",1426622,1012667,505006,1
31/08/2020,Cartagena,TRANSCARIBE,27488,"-0,803657143",140000,95430,45203,1
31/08/2020,Barranquilla,TRANSMETRO,29813,"-0,793361335",144276,110000,52000,1
31/08/2020,Bucaramanga,METROLINEA,40606,"-0,617480265",106154,70267,33354,1
31/08/2020,Medellin,SITVA,735615,"-0,613236851",1901978,1498727,780939,1
31/08/2020,Pereira,MEGABUS,54199,"-0,57730013",128221,100186,52276,1
01/09/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1407809,"-0,651311129",3944298,2747677,1238445,2
01/09/2020,Bogotá y Soacha,TRONCAL,761674,"-0,702063409",2517676,1735010,733439,2
01/09/2020,Bogotá y Soacha,ZONAL Y DUAL,646135,"-0,563699113",1426622,1012667,505006,2
01/09/2020,Cartagena,TRANSCARIBE,29923,"-0,786264286",140000,95430,45203,2
01/09/2020,Barranquilla,TRANSMETRO,45659,"-0,683530178",144276,110000,52000,2
01/09/2020,Bucaramanga,METROLINEA,33011,"-0,689027262",106154,70267,33354,2
01/09/2020,Medellin,SITVA,804381,"-0,577081859",1901978,1498727,780939,2
01/09/2020,Pereira,MEGABUS,54668,"-0,573642383",128221,100186,52276,2
02/09/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1479740,"-0,633495119",3944298,2747677,1238445,3
02/09/2020,Bogotá y Soacha,TRONCAL,816946,"-0,6804432",2517676,1735010,733439,3
02/09/2020,Bogotá y Soacha,ZONAL Y DUAL,662794,"-0,552450168",1426622,1012667,505006,3
02/09/2020,Cartagena,TRANSCARIBE,30713,"-0,780621429",140000,95430,45203,3
02/09/2020,Barranquilla,TRANSMETRO,44135,"-0,694093266",144276,110000,52000,3
02/09/2020,Bucaramanga,METROLINEA,32871,"-0,690346101",106154,70267,33354,3
02/09/2020,Medellin,SITVA,808623,"-0,574851549",1901978,1498727,780939,3
02/09/2020,Pereira,MEGABUS,55879,"-0,564197752",128221,100186,52276,3
03/09/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1496363,"-0,629377902",3944298,2747677,1238445,4
03/09/2020,Bogotá y Soacha,TRONCAL,818093,"-0,679994539",2517676,1735010,733439,4
03/09/2020,Bogotá y Soacha,ZONAL Y DUAL,678270,"-0,542000042",1426622,1012667,505006,4
03/09/2020,Cartagena,TRANSCARIBE,31179,"-0,777292857",140000,95430,45203,4
03/09/2020,Barranquilla,TRANSMETRO,43011,"-0,701883889",144276,110000,52000,4
03/09/2020,Bucaramanga,METROLINEA,32765,"-0,69134465",106154,70267,33354,4
03/09/2020,Medellin,SITVA,799801,"-0,579489878",1901978,1498727,780939,4
03/09/2020,Pereira,MEGABUS,55744,"-0,565250622",128221,100186,52276,4
04/09/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1544920,"-0,61735121",3944298,2747677,1238445,5
04/09/2020,Bogotá y Soacha,TRONCAL,850987,"-0,667127714",2517676,1735010,733439,5
04/09/2020,Bogotá y Soacha,ZONAL Y DUAL,693933,"-0,531423644",1426622,1012667,505006,5
04/09/2020,Cartagena,TRANSCARIBE,32421,"-0,768421429",140000,95430,45203,5
04/09/2020,Barranquilla,TRANSMETRO,43117,"-0,701149186",144276,110000,52000,5
04/09/2020,Bucaramanga,METROLINEA,34304,"-0,676846845",106154,70267,33354,5
04/09/2020,Medellin,SITVA,832799,"-0,562140572",1901978,1498727,780939,5
04/09/2020,Pereira,MEGABUS,56680,"-0,557950726",128221,100186,52276,5
05/09/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1294608,"-0,528835449",3944298,2747677,1238445,6
05/09/2020,Bogotá y Soacha,TRONCAL,731530,"-0,578371306",2517676,1735010,733439,6
05/09/2020,Bogotá y Soacha,ZONAL Y DUAL,563078,"-0,443965292",1426622,1012667,505006,6
05/09/2020,Cartagena,TRANSCARIBE,23635,"-0,785136364",140000,95430,45203,6
05/09/2020,Barranquilla,TRANSMETRO,39078,"-0,644745455",144276,110000,52000,6
05/09/2020,Bucaramanga,METROLINEA,26848,"-0,617914526",106154,70267,33354,6
05/09/2020,Medellin,SITVA,637428,"-0,574687051",1901978,1498727,780939,6
05/09/2020,Pereira,MEGABUS,50615,"-0,494789691",128221,100186,52276,6
06/09/2020,Bogotá y Soacha,TRANSMILENIO/SITP,648204,"-0,476598476",3944298,2747677,1238445,7
06/09/2020,Bogotá y Soacha,TRONCAL,353934,"-0,517432261",2517676,1735010,733439,7
06/09/2020,Bogotá y Soacha,ZONAL Y DUAL,294270,"-0,417294052",1426622,1012667,505006,7
06/09/2020,Cartagena,TRANSCARIBE,7103,"-0,842864412",140000,95430,45203,7
06/09/2020,Barranquilla,TRANSMETRO,18772,"-0,639",144276,110000,52000,7
06/09/2020,Bucaramanga,METROLINEA,10437,"-0,687084008",106154,70267,33354,7
06/09/2020,Medellin,SITVA,330438,"-0,576870921",1901978,1498727,780939,7
06/09/2020,Pereira,MEGABUS,28378,"-0,457150509",128221,100186,52276,7
07/09/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1463140,"-0,637606639",3944298,2747677,1238445,1
07/09/2020,Bogotá y Soacha,TRONCAL,798903,"-0,687500905",2517676,1735010,733439,1
07/09/2020,Bogotá y Soacha,ZONAL Y DUAL,664237,"-0,551475787",1426622,1012667,505006,1
07/09/2020,Cartagena,TRANSCARIBE,29166,"-0,791671429",140000,95430,45203,1
07/09/2020,Barranquilla,TRANSMETRO,45836,"-0,682303363",144276,110000,52000,1
07/09/2020,Bucaramanga,METROLINEA,33145,"-0,687764945",106154,70267,33354,1
07/09/2020,Medellin,SITVA,841761,"-0,557428635",1901978,1498727,780939,1
07/09/2020,Pereira,MEGABUS,56597,"-0,558598046",128221,100186,52276,1
08/09/2020,Bogotá y Soacha,TRANSMILENIO/SITP,,,3944298,2747677,1238445,2
08/09/2020,Bogotá y Soacha,TRONCAL,,,2517676,1735010,733439,2
08/09/2020,Bogotá y Soacha,ZONAL Y DUAL,,,1426622,1012667,505006,2
08/09/2020,Cartagena,TRANSCARIBE,,,140000,95430,45203,2
08/09/2020,Barranquilla,TRANSMETRO,,,144276,110000,52000,2
08/09/2020,Bucaramanga,METROLINEA,,,106154,70267,33354,2
08/09/2020,Medellin,SITVA,,,1901978,1498727,780939,2
08/09/2020,Pereira,MEGABUS,,,128221,100186,52276,2
09/09/2020,Bogotá y Soacha,TRANSMILENIO/SITP,,,3944298,2747677,1238445,3
09/09/2020,Bogotá y Soacha,TRONCAL,,,2517676,1735010,733439,3
09/09/2020,Bogotá y Soacha,ZONAL Y DUAL,,,1426622,1012667,505006,3
09/09/2020,Cartagena,TRANSCARIBE,,,140000,95430,45203,3
09/09/2020,Barranquilla,TRANSMETRO,,,144276,110000,52000,3
09/09/2020,Bucaramanga,METROLINEA,,,106154,70267,33354,3
09/09/2020,Medellin,SITVA,,,1901978,1498727,780939,3
09/09/2020,Pereira,MEGABUS,,,128221,100186,52276,3
10/09/2020,Bogotá y Soacha,TRANSMILENIO/SITP,,,3944298,2747677,1238445,4
10/09/2020,Bogotá y Soacha,TRONCAL,,,2517676,1735010,733439,4
10/09/2020,Bogotá y Soacha,ZONAL Y DUAL,,,1426622,1012667,505006,4
10/09/2020,Cartagena,TRANSCARIBE,,,140000,95430,45203,4
10/09/2020,Barranquilla,TRANSMETRO,,,144276,110000,52000,4
10/09/2020,Bucaramanga,METROLINEA,,,106154,70267,33354,4
10/09/2020,Medellin,SITVA,,,1901978,1498727,780939,4
10/09/2020,Pereira,MEGABUS,,,128221,100186,52276,4
